date,country,cases,deaths
2020-02-20,Finland,0,0
2020-02-21,Finland,0,0
2020-02-22,Finland,0,0
2020-02-23,Finland,0,0
2020-02-24,Finland,0,0
2020-02-25,Finland,0,0
2020-02-26,Finland,0,0
2020-02-27,Finland,1,0
2020-02-28,Finland,0,0
2020-02-29,Finland,1,0
2020-03-01,Finland,0,0
2020-03-02,Finland,3,0
2020-03-03,Finland,0,0
2020-03-04,Finland,1,0
2020-03-05,Finland,0,0
2020-03-06,Finland,5,0
2020-03-07,Finland,7,0
2020-03-08,Finland,0,0
2020-03-09,Finland,11,0
2020-03-10,Finland,10,0
2020-03-11,Finland,0,0
2020-03-12,Finland,19,0
2020-03-13,Finland,96,0
2020-03-14,Finland,28,0
2020-03-15,Finland,27,0
2020-03-16,Finland,57,0
2020-03-17,Finland,5,0
2020-03-18,Finland,47,0
2020-03-19,Finland,50,0
2020-03-20,Finland,31,0
2020-03-21,Finland,50,0
2020-03-22,Finland,71,1
2020-03-23,Finland,105,0
2020-03-24,Finland,74,0
2020-03-25,Finland,92,0
2020-03-26,Finland,88,2
2020-03-27,Finland,78,1
2020-03-28,Finland,67,3
2020-03-29,Finland,193,2
2020-03-30,Finland,0,2
2020-03-31,Finland,95,2
2020-04-01,Finland,71,4
2020-04-02,Finland,62,0
2020-04-03,Finland,72,2
2020-04-04,Finland,97,1
2020-04-05,Finland,267,5
2020-04-06,Finland,45,2
2020-04-07,Finland,249,0
2020-04-08,Finland,132,7
2020-04-09,Finland,179,6
2020-04-10,Finland,118,2
2020-04-11,Finland,164,6
2020-04-12,Finland,136,1
2020-04-13,Finland,69,7
2020-04-14,Finland,90,3
2020-04-15,Finland,97,5
2020-04-16,Finland,76,8
2020-04-17,Finland,132,3
2020-04-18,Finland,120,7
2020-04-19,Finland,192,8
2020-04-20,Finland,102,4
2020-04-21,Finland,85,4
2020-04-22,Finland,146,43
2020-04-23,Finland,115,8
2020-04-24,Finland,155,23
2020-04-25,Finland,111,5
2020-04-26,Finland,80,9
2020-04-27,Finland,101,4
2020-04-28,Finland,119,3
2020-04-29,Finland,45,6
2020-04-30,Finland,166,7
2020-05-01,Finland,89,5
2020-05-02,Finland,56,7
2020-05-03,Finland,128,2
2020-05-04,Finland,75,10
2020-05-05,Finland,73,10
2020-05-06,Finland,85,6
2020-05-07,Finland,161,6
2020-05-08,Finland,100,3
2020-05-09,Finland,65,5
2020-05-10,Finland,142,5
2020-05-11,Finland,82,2
2020-05-12,Finland,22,4
2020-05-13,Finland,19,4
2020-05-14,Finland,51,9
2020-05-15,Finland,91,3
2020-05-16,Finland,83,6
2020-05-17,Finland,58,4
2020-05-18,Finland,61,1
2020-05-19,Finland,33,2
2020-05-20,Finland,19,1
2020-05-21,Finland,44,3
2020-05-22,Finland,50,2
2020-05-23,Finland,44,0
2020-05-24,Finland,31,0
2020-05-25,Finland,11,1
2020-05-26,Finland,20,1
2020-05-27,Finland,29,4
2020-05-28,Finland,64,1
2020-05-29,Finland,51,0
2020-05-30,Finland,33,1
2020-05-31,Finland,50,2
2020-06-01,Finland,33,4
2020-06-02,Finland,26,0
2020-06-03,Finland,2,0
2020-06-04,Finland,24,1
2020-06-05,Finland,0,1
2020-06-06,Finland,30,0
2020-06-07,Finland,23,0
2020-06-08,Finland,17,1
2020-06-09,Finland,20,0
2020-06-10,Finland,24,1
2020-06-11,Finland,15,0
2020-06-12,Finland,24,1
2020-06-13,Finland,9,0
2020-06-14,Finland,14,0
2020-06-15,Finland,17,1
2020-06-16,Finland,4,0
2020-06-17,Finland,4,0
2020-06-18,Finland,5,0
2020-06-19,Finland,0,0
2020-06-20,Finland,16,0
2020-06-21,Finland,9,0
2020-06-22,Finland,1,0
2020-06-23,Finland,1,1
2020-06-24,Finland,11,0
2020-06-25,Finland,12,0
2020-06-26,Finland,5,0
2020-06-27,Finland,19,1
2020-06-28,Finland,0,0
2020-06-29,Finland,0,0
2020-06-30,Finland,18,0
2020-07-01,Finland,5,0
2020-07-02,Finland,22,0
2020-07-03,Finland,5,0
2020-07-04,Finland,28,0
2020-07-05,Finland,1,0
2020-07-06,Finland,2,0
2020-07-07,Finland,3,0
2020-07-08,Finland,1,0
2020-07-09,Finland,7,0
2020-07-10,Finland,4,0
2020-07-11,Finland,3,0
2020-07-12,Finland,0,0
2020-07-13,Finland,2,0
2020-07-14,Finland,1,0
2020-07-15,Finland,0,0
2020-07-16,Finland,0,0
2020-07-17,Finland,0,0
2020-07-18,Finland,8,0
2020-07-19,Finland,17,0
2020-07-20,Finland,20,0
2020-07-21,Finland,2,0
2020-07-22,Finland,11,0
2020-07-23,Finland,11,0
2020-07-24,Finland,10,0
2020-07-25,Finland,8,1
2020-07-26,Finland,8,0
2020-07-27,Finland,5,0
2020-07-28,Finland,5,0
2020-07-29,Finland,6,0
2020-07-30,Finland,10,0
2020-07-31,Finland,9,0
2020-08-01,Finland,9,0
2020-08-02,Finland,11,0
2020-08-03,Finland,10,0
2020-08-04,Finland,13,0
2020-08-05,Finland,17,2
2020-08-06,Finland,29,0
2020-08-07,Finland,20,0
2020-08-08,Finland,22,0
2020-08-09,Finland,14,0
2020-08-10,Finland,16,0
2020-08-11,Finland,17,2
2020-08-12,Finland,22,0
2020-08-13,Finland,19,0
2020-08-14,Finland,41,0
2020-08-15,Finland,17,0
2020-08-16,Finland,20,0
2020-08-17,Finland,11,0
2020-08-18,Finland,21,1
2020-08-19,Finland,24,0
2020-08-20,Finland,29,0
2020-08-21,Finland,37,0
2020-08-22,Finland,29,0
2020-08-23,Finland,35,0
2020-08-24,Finland,14,0
2020-08-25,Finland,18,1
2020-08-26,Finland,43,0
2020-08-27,Finland,21,0
2020-08-28,Finland,17,0
2020-08-29,Finland,23,0
2020-08-30,Finland,7,0
2020-08-31,Finland,28,0
2020-09-01,Finland,9,0
2020-09-02,Finland,56,0
2020-09-03,Finland,19,0
2020-09-04,Finland,39,0
2020-09-05,Finland,25,0
2020-09-06,Finland,36,1
2020-09-07,Finland,30,0
2020-09-08,Finland,36,0
2020-09-09,Finland,10,0
2020-09-10,Finland,93,1
2020-09-11,Finland,39,0
2020-09-12,Finland,43,0
2020-09-13,Finland,45,0
2020-09-14,Finland,23,0
2020-09-15,Finland,47,2
2020-09-16,Finland,98,0
2020-09-17,Finland,25,0
2020-09-18,Finland,49,0
2020-09-19,Finland,59,0
2020-09-20,Finland,64,0
2020-09-21,Finland,58,0
2020-09-22,Finland,66,2
2020-09-23,Finland,149,0
2020-09-24,Finland,93,2
2020-09-25,Finland,91,0
2020-09-26,Finland,105,0
2020-09-27,Finland,93,0
2020-09-28,Finland,105,0
2020-09-29,Finland,52,0
2020-09-30,Finland,158,0
2020-10-01,Finland,100,1
2020-10-02,Finland,111,0
2020-10-03,Finland,101,1
2020-10-04,Finland,40,0
2020-10-05,Finland,294,0
2020-10-06,Finland,164,1
2020-10-07,Finland,227,0
2020-10-08,Finland,120,0
2020-10-09,Finland,296,0
2020-10-10,Finland,235,0
2020-10-11,Finland,269,0
2020-10-12,Finland,149,0
2020-10-13,Finland,214,0
2020-10-14,Finland,287,0
2020-10-15,Finland,204,4
2020-10-16,Finland,291,0
2020-10-17,Finland,139,1
2020-10-18,Finland,160,0
2020-10-19,Finland,131,0
2020-10-20,Finland,131,0
2020-10-21,Finland,294,0
2020-10-22,Finland,222,2
2020-10-23,Finland,184,0
2020-10-24,Finland,219,0
2020-10-25,Finland,178,0
2020-10-26,Finland,196,0
2020-10-27,Finland,122,1
2020-10-28,Finland,193,0
2020-10-29,Finland,215,0
2020-10-30,Finland,188,0
2020-10-31,Finland,344,4
2020-11-01,Finland,203,0
2020-11-02,Finland,178,0
2020-11-03,Finland,109,1
2020-11-04,Finland,237,0
2020-11-05,Finland,293,2
2020-11-06,Finland,189,0
2020-11-07,Finland,266,1
2020-11-08,Finland,0,0
2020-11-09,Finland,412,0
2020-11-10,Finland,90,1
2020-11-11,Finland,220,0
2020-11-12,Finland,238,2
2020-11-13,Finland,197,0
2020-11-14,Finland,316,4
2020-11-15,Finland,244,0
2020-11-16,Finland,213,0
2020-11-17,Finland,104,2
2020-11-18,Finland,228,0
2020-11-19,Finland,288,3
2020-11-20,Finland,351,0
2020-11-21,Finland,461,1
2020-11-22,Finland,469,0
2020-11-23,Finland,423,0
2020-11-24,Finland,297,9
2020-11-25,Finland,353,0
2020-11-26,Finland,363,4
2020-11-27,Finland,496,0
2020-11-28,Finland,618,5
2020-11-29,Finland,541,0
2020-11-30,Finland,322,0
2020-12-01,Finland,283,6
2020-12-02,Finland,550,0
2020-12-03,Finland,420,9
2020-12-04,Finland,560,0
2020-12-05,Finland,316,7
2020-12-06,Finland,460,0
2020-12-07,Finland,413,0
2020-12-08,Finland,250,9
2020-12-09,Finland,361,1
2020-12-10,Finland,490,8
2020-12-11,Finland,840,9
2020-12-12,Finland,501,11
2020-12-13,Finland,377,0
2020-12-14,Finland,360,0
2020-12-15,Finland,300,8
2020-12-16,Finland,349,5
2020-12-17,Finland,411,6
2020-12-18,Finland,358,12
2020-12-19,Finland,354,5
2020-12-20,Finland,0,0
2020-12-21,Finland,0,0
2020-12-22,Finland,832,17
2020-12-23,Finland,303,5
2020-12-24,Finland,367,13
2020-12-25,Finland,0,0
2020-12-26,Finland,0,0
2020-12-27,Finland,0,0
2020-12-28,Finland,1053,22
2020-12-29,Finland,283,4
2020-12-30,Finland,438,6
2020-12-31,Finland,0,0
2021-01-01,Finland,249,5
2021-01-02,Finland,296,0
2021-01-03,Finland,201,0
2021-01-04,Finland,168,0
2021-01-05,Finland,147,4
2021-01-06,Finland,299,11
2021-01-07,Finland,331,0
2021-01-08,Finland,223,8
2021-01-09,Finland,296,2
2021-01-10,Finland,324,0
2021-01-11,Finland,198,0
2021-01-12,Finland,200,11
2021-01-13,Finland,221,5
2021-01-14,Finland,324,8
2021-01-15,Finland,258,6
2021-01-16,Finland,318,2
2021-01-17,Finland,190,0
2021-01-18,Finland,236,0
2021-01-19,Finland,168,3
2021-01-20,Finland,217,12
2021-01-21,Finland,444,0
2021-01-22,Finland,399,5
2021-01-23,Finland,350,6
2021-01-24,Finland,419,4
2021-01-25,Finland,246,4
2021-01-26,Finland,192,3
2021-01-27,Finland,348,0
2021-01-28,Finland,496,5
2021-01-29,Finland,423,4
2021-01-30,Finland,363,7
2021-01-31,Finland,469,0
2021-02-01,Finland,367,0
2021-02-02,Finland,244,6
2021-02-03,Finland,302,7
2021-02-04,Finland,265,1
2021-02-05,Finland,444,3
2021-02-06,Finland,401,4
2021-02-07,Finland,368,3
2021-02-08,Finland,354,3
2021-02-09,Finland,353,3
2021-02-10,Finland,438,2
2021-02-11,Finland,400,3
2021-02-12,Finland,358,2
2021-02-13,Finland,407,2
2021-02-14,Finland,435,0
2021-02-15,Finland,312,0
2021-02-16,Finland,343,6
2021-02-17,Finland,385,4
2021-02-18,Finland,548,3
2021-02-19,Finland,614,2
2021-02-20,Finland,444,1
2021-02-21,Finland,632,0
2021-02-22,Finland,457,0
2021-02-23,Finland,390,7
2021-02-24,Finland,400,1
2021-02-25,Finland,590,3
2021-02-26,Finland,565,3
2021-02-27,Finland,720,2
2021-02-28,Finland,0,0
2021-03-01,Finland,1657,0
2021-03-02,Finland,581,13
2021-03-03,Finland,797,4
2021-03-04,Finland,758,5
2021-03-05,Finland,704,3
2021-03-06,Finland,648,0
2021-03-07,Finland,511,0
2021-03-08,Finland,459,7
2021-03-09,Finland,588,2
2021-03-10,Finland,779,3
2021-03-11,Finland,0,0
2021-03-12,Finland,720,4
2021-03-13,Finland,706,3
2021-03-14,Finland,691,0
2021-03-15,Finland,863,0
2021-03-16,Finland,465,14
2021-03-17,Finland,517,1
2021-03-18,Finland,842,3
2021-03-19,Finland,804,1
2021-03-20,Finland,770,0
2021-03-21,Finland,856,0
2021-03-22,Finland,520,0
2021-03-23,Finland,430,3
2021-03-24,Finland,640,1
2021-03-25,Finland,803,2
2021-03-26,Finland,726,4
2021-03-27,Finland,512,2
2021-03-28,Finland,791,0
2021-03-29,Finland,458,0
2021-03-30,Finland,422,5
2021-03-31,Finland,420,4
2021-04-01,Finland,607,18
2021-04-02,Finland,654,2
2021-04-03,Finland,566,0
2021-04-04,Finland,422,0
2021-04-05,Finland,302,0
2021-04-06,Finland,341,0
2021-04-07,Finland,331,14
2021-04-08,Finland,348,2
2021-04-09,Finland,426,4
2021-04-10,Finland,419,2
2021-04-11,Finland,446,0
2021-04-12,Finland,346,0
2021-04-13,Finland,225,6
2021-04-14,Finland,286,3
2021-04-15,Finland,400,4
2021-04-16,Finland,289,4
2021-04-17,Finland,380,2
2021-04-18,Finland,0,0
2021-04-19,Finland,498,0
2021-04-20,Finland,156,4
2021-04-21,Finland,214,2
2021-04-22,Finland,296,6
2021-04-23,Finland,280,3
2021-04-24,Finland,263,1
2021-04-25,Finland,197,0
2021-04-26,Finland,400,3
2021-04-27,Finland,224,2
2021-04-28,Finland,244,3
2021-04-29,Finland,208,2
2021-04-30,Finland,195,1
2021-05-01,Finland,0,0
2021-05-02,Finland,0,0
2020-01-03,France,0,0
2020-01-04,France,0,0
2020-01-05,France,0,0
2020-01-06,France,0,0
2020-01-07,France,0,0
2020-01-08,France,0,0
2020-01-09,France,0,0
2020-01-10,France,0,0
2020-01-11,France,0,0
2020-01-12,France,0,0
2020-01-13,France,0,0
2020-01-14,France,0,0
2020-01-15,France,0,0
2020-01-16,France,0,0
2020-01-17,France,0,0
2020-01-18,France,0,0
2020-01-19,France,0,0
2020-01-20,France,0,0
2020-01-21,France,0,0
2020-01-22,France,0,0
2020-01-23,France,0,0
2020-01-24,France,3,0
2020-01-25,France,0,0
2020-01-26,France,0,0
2020-01-27,France,0,0
2020-01-28,France,0,0
2020-01-29,France,1,0
2020-01-30,France,1,0
2020-01-31,France,1,0
2020-02-01,France,0,0
2020-02-02,France,0,0
2020-02-03,France,0,0
2020-02-04,France,0,0
2020-02-05,France,0,0
2020-02-06,France,0,0
2020-02-07,France,0,0
2020-02-08,France,5,0
2020-02-09,France,0,0
2020-02-10,France,0,0
2020-02-11,France,0,0
2020-02-12,France,0,0
2020-02-13,France,0,0
2020-02-14,France,0,0
2020-02-15,France,0,1
2020-02-16,France,0,0
2020-02-17,France,1,0
2020-02-18,France,0,0
2020-02-19,France,0,0
2020-02-20,France,0,0
2020-02-21,France,0,0
2020-02-22,France,0,0
2020-02-23,France,0,0
2020-02-24,France,0,0
2020-02-25,France,0,0
2020-02-26,France,2,0
2020-02-27,France,3,1
2020-02-28,France,21,0
2020-02-29,France,19,0
2020-03-01,France,43,0
2020-03-02,France,23,0
2020-03-03,France,48,1
2020-03-04,France,34,1
2020-03-05,France,73,0
2020-03-06,France,138,3
2020-03-07,France,179,2
2020-03-08,France,103,1
2020-03-09,France,410,9
2020-03-10,France,286,11
2020-03-11,France,371,3
2020-03-12,France,497,15
2020-03-13,France,586,13
2020-03-14,France,770,18
2020-03-15,France,818,12
2020-03-16,France,923,36
2020-03-17,France,1198,21
2020-03-18,France,1070,27
2020-03-19,France,1377,69
2020-03-20,France,1846,128
2020-03-21,France,1595,78
2020-03-22,France,1847,112
2020-03-23,France,1529,112
2020-03-24,France,3794,186
2020-03-25,France,2410,240
2020-03-26,France,2895,230
2020-03-27,France,3866,365
2020-03-28,France,3748,297
2020-03-29,France,4611,319
2020-03-30,France,2491,291
2020-03-31,France,4341,415
2020-04-01,France,7500,497
2020-04-02,France,4784,505
2020-04-03,France,2066,471
2020-04-04,France,5209,2003
2020-04-05,France,4221,1053
2020-04-06,France,1850,518
2020-04-07,France,3881,832
2020-04-08,France,3737,1417
2020-04-09,France,3869,540
2020-04-10,France,4256,1339
2020-04-11,France,4333,987
2020-04-12,France,3104,635
2020-04-13,France,1595,560
2020-04-14,France,2669,572
2020-04-15,France,5483,762
2020-04-16,France,2621,1438
2020-04-17,France,2623,753
2020-04-18,France,385,760
2020-04-19,France,2558,636
2020-04-20,France,742,395
2020-04-21,France,2050,544
2020-04-22,France,2638,531
2020-04-23,France,1810,544
2020-04-24,France,1623,516
2020-04-25,France,1755,389
2020-04-26,France,1537,368
2020-04-27,France,404,242
2020-04-28,France,1160,437
2020-04-29,France,1025,366
2020-04-30,France,1601,427
2020-05-01,France,1055,288
2020-05-02,France,601,218
2020-05-03,France,736,164
2020-05-04,France,250,135
2020-05-05,France,534,306
2020-05-06,France,1050,326
2020-05-07,France,4176,278
2020-05-08,France,512,177
2020-05-09,France,598,242
2020-05-10,France,430,80
2020-05-11,France,65,70
2020-05-12,France,418,262
2020-05-13,France,670,348
2020-05-14,France,448,81
2020-05-15,France,543,349
2020-05-16,France,494,130
2020-05-17,France,362,88
2020-05-18,France,28,66
2020-05-19,France,461,186
2020-05-20,France,462,124
2020-05-21,France,353,109
2020-05-22,France,278,83
2020-05-23,France,359,74
2020-05-24,France,224,43
2020-05-25,France,31,34
2020-05-26,France,278,64
2020-05-27,France,222,98
2020-05-28,France,148,66
2020-05-29,France,3270,65
2020-05-30,France,535,52
2020-05-31,France,1779,57
2020-06-01,France,88,29
2020-06-02,France,251,30
2020-06-03,France,-766,107
2020-06-04,France,254,81
2020-06-05,France,678,43
2020-06-06,France,554,46
2020-06-07,France,527,31
2020-06-08,France,293,13
2020-06-09,France,98,52
2020-06-10,France,335,85
2020-06-11,France,417,23
2020-06-12,France,338,27
2020-06-13,France,564,28
2020-06-14,France,393,23
2020-06-15,France,307,8
2020-06-16,France,52,30
2020-06-17,France,226,108
2020-06-18,France,311,28
2020-06-19,France,201,28
2020-06-20,France,584,14
2020-06-21,France,421,14
2020-06-22,France,5,6
2020-06-23,France,325,20
2020-06-24,France,364,57
2020-06-25,France,81,7
2020-06-26,France,0,20
2020-06-27,France,819,25
2020-06-28,France,0,0
2020-06-29,France,0,0
2020-06-30,France,731,30
2020-07-01,France,307,30
2020-07-02,France,612,17
2020-07-03,France,480,14
2020-07-04,France,448,17
2020-07-05,France,0,0
2020-07-06,France,0,0
2020-07-07,France,834,23
2020-07-08,France,341,11
2020-07-09,France,370,31
2020-07-10,France,504,13
2020-07-11,France,492,24
2020-07-12,France,0,0
2020-07-13,France,0,0
2020-07-14,France,1115,18
2020-07-15,France,0,0
2020-07-16,France,767,87
2020-07-17,France,393,17
2020-07-18,France,697,14
2020-07-19,France,0,0
2020-07-20,France,0,0
2020-07-21,France,1810,8
2020-07-22,France,454,0
2020-07-23,France,945,6
2020-07-24,France,835,9
2020-07-25,France,931,9
2020-07-26,France,0,0
2020-07-27,France,0,0
2020-07-28,France,2254,15
2020-07-29,France,672,12
2020-07-30,France,1261,15
2020-07-31,France,1239,16
2020-08-01,France,1272,11
2020-08-02,France,0,0
2020-08-03,France,0,0
2020-08-04,France,3152,28
2020-08-05,France,965,1
2020-08-06,France,1615,6
2020-08-07,France,1520,7
2020-08-08,France,2181,12
2020-08-09,France,0,0
2020-08-10,France,0,0
2020-08-11,France,4619,13
2020-08-12,France,1293,13
2020-08-13,France,2429,16
2020-08-14,France,2515,16
2020-08-15,France,2667,16
2020-08-16,France,3242,2
2020-08-17,France,2947,1
2020-08-18,France,315,18
2020-08-19,France,2165,22
2020-08-20,France,3680,16
2020-08-21,France,4688,12
2020-08-22,France,4396,22
2020-08-23,France,3110,8
2020-08-24,France,4805,1
2020-08-25,France,1842,18
2020-08-26,France,3227,16
2020-08-27,France,4998,0
2020-08-28,France,5963,29
2020-08-29,France,7262,20
2020-08-30,France,5313,5
2020-08-31,France,5126,2
2020-09-01,France,2998,27
2020-09-02,France,4765,23
2020-09-03,France,6748,22
2020-09-04,France,6799,0
2020-09-05,France,8860,0
2020-09-06,France,8386,7
2020-09-07,France,6961,1
2020-09-08,France,4115,25
2020-09-09,France,5519,35
2020-09-10,France,8294,29
2020-09-11,France,9685,18
2020-09-12,France,9260,80
2020-09-13,France,9641,15
2020-09-14,France,7101,6
2020-09-15,France,5893,34
2020-09-16,France,7720,48
2020-09-17,France,9138,43
2020-09-18,France,10468,50
2020-09-19,France,13084,154
2020-09-20,France,13465,25
2020-09-21,France,11569,11
2020-09-22,France,4057,52
2020-09-23,France,8921,62
2020-09-24,France,12734,39
2020-09-25,France,16068,52
2020-09-26,France,15572,150
2020-09-27,France,13886,39
2020-09-28,France,11123,27
2020-09-29,France,3841,67
2020-09-30,France,7779,82
2020-10-01,France,11889,56
2020-10-02,France,13959,62
2020-10-03,France,11543,118
2020-10-04,France,16911,43
2020-10-05,France,12545,32
2020-10-06,France,4813,68
2020-10-07,France,10476,65
2020-10-08,France,17932,77
2020-10-09,France,18104,76
2020-10-10,France,20120,90
2020-10-11,France,26675,54
2020-10-12,France,16101,46
2020-10-13,France,8295,94
2020-10-14,France,12981,108
2020-10-15,France,21696,101
2020-10-16,France,30553,88
2020-10-17,France,24724,162
2020-10-18,France,32427,89
2020-10-19,France,29833,85
2020-10-20,France,12944,146
2020-10-21,France,20424,261
2020-10-22,France,25820,155
2020-10-23,France,41563,162
2020-10-24,France,41825,297
2020-10-25,France,45388,137
2020-10-26,France,51849,105
2020-10-27,France,26505,255
2020-10-28,France,33405,522
2020-10-29,France,35367,240
2020-10-30,France,47616,235
2020-10-31,France,48594,544
2020-11-01,France,32530,223
2020-11-02,France,49290,231
2020-11-03,France,52156,411
2020-11-04,France,36254,854
2020-11-05,France,39807,373
2020-11-06,France,58016,363
2020-11-07,France,60232,827
2020-11-08,France,86794,304
2020-11-09,France,38619,270
2020-11-10,France,19571,546
2020-11-11,France,22166,1220
2020-11-12,France,34971,318
2020-11-13,France,32978,425
2020-11-14,France,23620,931
2020-11-15,France,32059,354
2020-11-16,France,27123,302
2020-11-17,France,9094,504
2020-11-18,France,45498,1219
2020-11-19,France,27667,413
2020-11-20,France,21130,429
2020-11-21,France,22642,1137
2020-11-22,France,17854,253
2020-11-23,France,13157,214
2020-11-24,France,4150,499
2020-11-25,France,9118,1005
2020-11-26,France,15598,371
2020-11-27,France,13541,339
2020-11-28,France,12415,956
2020-11-29,France,12479,213
2020-11-30,France,9670,198
2020-12-01,France,3794,406
2020-12-02,France,7999,775
2020-12-03,France,13938,309
2020-12-04,France,12661,324
2020-12-05,France,11107,625
2020-12-06,France,12850,214
2020-12-07,France,11022,174
2020-12-08,France,3103,366
2020-12-09,France,13658,828
2020-12-10,France,14139,294
2020-12-11,France,13673,292
2020-12-12,France,13276,626
2020-12-13,France,13902,194
2020-12-14,France,11533,150
2020-12-15,France,2590,368
2020-12-16,France,11481,790
2020-12-17,France,17441,289
2020-12-18,France,18025,256
2020-12-19,France,15440,610
2020-12-20,France,17326,188
2020-12-21,France,12798,131
2020-12-22,France,5636,351
2020-12-23,France,11670,801
2020-12-24,France,14836,276
2020-12-25,France,21496,290
2020-12-26,France,20198,159
2020-12-27,France,2459,146
2020-12-28,France,8816,173
2020-12-29,France,2757,362
2020-12-30,France,11295,969
2020-12-31,France,26308,303
2021-01-01,France,19712,250
2021-01-02,France,19241,133
2021-01-03,France,3466,156
2021-01-04,France,12489,116
2021-01-05,France,3569,376
2021-01-06,France,20366,867
2021-01-07,France,25189,282
2021-01-08,France,21510,276
2021-01-09,France,19408,589
2021-01-10,France,20034,168
2021-01-11,France,15809,151
2021-01-12,France,3155,689
2021-01-13,France,19603,362
2021-01-14,France,23649,229
2021-01-15,France,20744,280
2021-01-16,France,21112,633
2021-01-17,France,21207,192
2021-01-18,France,16642,141
2021-01-19,France,3052,401
2021-01-20,France,23347,656
2021-01-21,France,26565,310
2021-01-22,France,22551,346
2021-01-23,France,22609,648
2021-01-24,France,23522,229
2021-01-25,France,18435,172
2021-01-26,France,4012,445
2021-01-27,France,22009,612
2021-01-28,France,26483,349
2021-01-29,France,23347,343
2021-01-30,France,22670,819
2021-01-31,France,24136,242
2021-02-01,France,19235,195
2021-02-02,France,3669,453
2021-02-03,France,22871,726
2021-02-04,France,25904,353
2021-02-05,France,23148,355
2021-02-06,France,20741,650
2021-02-07,France,20586,191
2021-02-08,France,19715,171
2021-02-09,France,3566,456
2021-02-10,France,18570,721
2021-02-11,France,24631,295
2021-02-12,France,20406,357
2021-02-13,France,20279,644
2021-02-14,France,20044,192
2021-02-15,France,16546,167
2021-02-16,France,4241,409
2021-02-17,France,19223,582
2021-02-18,France,23919,309
2021-02-19,France,22490,267
2021-02-20,France,23170,565
2021-02-21,France,21944,183
2021-02-22,France,22046,159
2021-02-23,France,3760,327
2021-02-24,France,19775,428
2021-02-25,France,30665,273
2021-02-26,France,25180,257
2021-02-27,France,24537,536
2021-02-28,France,23996,185
2021-03-01,France,19213,114
2021-03-02,France,4703,375
2021-03-03,France,22148,410
2021-03-04,France,26788,322
2021-03-05,France,24739,278
2021-03-06,France,22725,405
2021-03-07,France,23306,196
2021-03-08,France,21650,127
2021-03-09,France,5229,358
2021-03-10,France,22626,356
2021-03-11,France,30112,264
2021-03-12,France,27166,265
2021-03-13,France,25120,290
2021-03-14,France,29256,168
2021-03-15,France,26140,132
2021-03-16,France,6471,333
2021-03-17,France,29145,392
2021-03-18,France,38424,236
2021-03-19,France,34936,269
2021-03-20,France,35066,267
2021-03-21,France,34658,184
2021-03-22,France,30581,138
2021-03-23,France,37572,343
2021-03-24,France,23734,269
2021-03-25,France,33389,245
2021-03-26,France,45401,223
2021-03-27,France,41869,897
2021-03-28,France,41812,156
2021-03-29,France,37014,158
2021-03-30,France,9094,360
2021-03-31,France,29575,361
2021-04-01,France,58828,299
2021-04-02,France,50659,304
2021-04-03,France,45520,318
2021-04-04,France,13917,185
2021-04-05,France,66794,157
2021-04-06,France,12335,228
2021-04-07,France,48646,412
2021-04-08,France,30785,433
2021-04-09,France,23638,331
2021-04-10,France,39963,319
2021-04-11,France,43283,207
2021-04-12,France,34895,176
2021-04-13,France,7556,373
2021-04-14,France,38956,345
2021-04-15,France,43354,295
2021-04-16,France,37936,297
2021-04-17,France,36360,302
2021-04-18,France,34218,177
2021-04-19,France,29344,169
2021-04-20,France,6636,446
2021-04-21,France,42553,381
2021-04-22,France,34368,313
2021-04-23,France,34034,283
2021-04-24,France,32192,331
2021-04-25,France,32500,187
2021-04-26,France,22849,153
2021-04-27,France,4914,391
2021-04-28,France,29980,315
2021-04-29,France,31444,344
2021-04-30,France,26373,306
2021-05-01,France,24120,290
2021-05-02,France,23986,164
2020-01-03,Germany,0,0
2020-01-04,Germany,0,0
2020-01-05,Germany,0,0
2020-01-06,Germany,0,0
2020-01-07,Germany,0,0
2020-01-08,Germany,0,0
2020-01-09,Germany,0,0
2020-01-10,Germany,0,0
2020-01-11,Germany,0,0
2020-01-12,Germany,0,0
2020-01-13,Germany,0,0
2020-01-14,Germany,0,0
2020-01-15,Germany,0,0
2020-01-16,Germany,0,0
2020-01-17,Germany,0,0
