"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Senegal","SEN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.31314718723297","","","","","","","","","","1.29849994182587","","","","","1.29009997844696","","","","","","","","","","","","","","0.523999989032745","0.7296000123","","","","0.2475000024","","0.4499999881","","0.400000006","","","","","","","","","0.1","0.3","","","","","","","","","","","","",
"Singapore","SGP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.39246654510498","","","","","","","","","","3.69829988479614","","","","","3.33330011367798","","","","","3.95650005340576","3.90799999237061","","","","","","","","","3.6078000069","3.5471999645","3.4514000416","3.6426999569","3.5652000904","","","","","","","2.9000000954","","2.8","","3.2","3.2","3.22","3.1","","","2","","2.19","2.24","2.4","2.48","2.49","","","",
"Solomon Islands","SLB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","7.33050870895386","","","","","","","","","","7.34159994125366","","","","","","","","","","","5.68289995193481","","","","","","","","","0.8281000257","","2.7481000423","","","","","","","","","","","2.2","","1.4","","","","","","1.66","1.4","","","","","","","","",
"Sierra Leone","SLE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.772869229316711","","","","","","","","","","0.925499975681305","","","","","0.906899988651276","","","","","1.21449995040894","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","",
"El Salvador","SLV","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.18347549438477","","","","","","","","","","1.90240001678467","","","","","1.98500001430511","","","","","","","","","","","","","","","1.4710999727","","","1.5","","","1.6499999762","","","","","","","","","0.9","0.9","0.7","0.8","1.1","1","1.03","1.07","1.07","1.35","1.02","1.06","1.2","","","",
"San Marino","SMR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","6.67199993133545","","","","6.82000017166138","6.76800012588501","6.69999980926514","6.65899991989136","7.65700006484985","7.44500017166138","7.1599998474","","","","","","","","","","","","","","","","","","","","","3.85","3.8","","","","","","","","",
"Somalia","SOM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.35531914234161","","","","","","","","","","1.35570001602173","","","","","1.42200005054474","","","","","","","","","","","","","0.906300008296967","","0.7534999847","","","","","","","0.400000006","","","0.42","0.42","0.42","0.42","0.42","","","","","","","","","0.87","0.87","0.87","0.87","0.87","","","",
"Serbia","SRB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.54","5.35","5.34","5.35","5.4","5.43","5.44","5.5","5.52","5.58","5.59","5.61","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.38726158855592","","","","","","","","","","1.34882052140787","","","","","1.26987718689593","","","","","","","","","","","","","","","1.21257542231363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.39928903153603","","","","","","","","","","1.3586140938133","","","","","1.27867634059838","","","","","","","","","","","","","","","1.21257542231363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.57515366451698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","40.3154563903809","","","","","","","","","","26.7122993469238","","","","","","","","","","","","","","","","","","","","","4.7372999191","","","","","","","","","","","","3.2","","","3.2","","","","","2.9","","","","","","","","","",
"Suriname","SUR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","6.51034498214722","","","","","","","","","","5.6774001121521","","","","","","","","","","8.92679977416992","","","","","","","","","","5.6999998093","","","","","3.1","3.7400000095","","","","3.9","3.5999999046","","","3.1","","3.3","3.1","","2.6","3.1","","","","","3.05","","3","","","",
"Slovak Republic","SVK","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","8.95471","8.94222","8.95051","8.81316","8.81631","7.4482002258","7.5778999329","7.5609002113","7.8740000725","7.0992999077","","8.3000001907","8.1000003815","8","8","7.86","7.67","7.57","7.25","6.91","6.79","6.73","6.78","6.59","6.54","6.46","6.05","5.91","5.8","5.79","5.75","5.78","5.82","5.7","","",
"Slovenia","SVN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","6.95260000228882","","6.67950010299683","","6.50099992752075","6.32609987258911","6.26789999008179","6.2153000831604","6.13800001144409","6.06339979171753","6.0408000946","6.011300087","5.9369997978","5.8007001877","5.7768998146","5.75","5.6599998474","5.6700000763","5.6199998856","5.5500001907","5.4","5.16","5.09","4.96","4.8","4.83","4.77","4.66","4.74","4.6","4.57","4.62","4.54","4.55","4.54","4.51","4.49","4.5","4.43","","",
"Sweden","SWE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","14.1999998092651","","","","","","","","","","15.3000001907349","","","","","","","","","","15.1000003814697","","","","","14.6000003814697","","","","","12.3999996185","11.8999996185","7.5999999046","7","6.5","4.9000000954","4.4000000954","5.2","3.7999999523","3.7000000477","3.58","3.27","3.13","3.05","3.01","2.93","2.89","2.86","2.81","2.76","2.73","2.7","2.66","2.59","2.54","2.44","2.34","2.21","2.14","","",
"Eswatini","SWZ","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.94478523731232","","","","","","","","","","3.37470006942749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","","","","","2.1","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","7.09832143783569","","","","","","","","","","6.49249982833862","","","","","4.94969987869263","","","","","","","","","","4.82200002670288","","","","6.28329992294312","","","","","","","","","","","","","","","","","5.7","","","3.9","","3.6","","","","","","","","","",
"Syrian Arab Republic","SYR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.07673752307892","","","","","","","","","","0.993399977684021","","","","","1","","","","","1.10450005531311","1.14579999446869","","","","","","","","","1.0865000486","","","","","","1.5","","1.5","1.3999999762","1.4","1.4","1.38","1.49","1.49","1.28","1.47","1.47","1.54","1.51","1.54","1.55","1.53","1.52","1.5","1.47","1.46","1.4","","","",
"Turks and Caicos Islands","TCA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.697454333305359","","","","","","","","","","1.30999994277954","","","","","","","","","","","","","","","","","","","","","0.7200999856","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","1.44000005722046","1.51999998092651","1.5","1.45000004768372","1.45000004768372","1.44188458520241","1.58000004291534","1.71000003814697","1.76999998092651","1.85000002384186","1.78114532836121","1.98732443357415","2.0699999332428","2.14000010490417","2.20000004768372","2.22372802979862","2.29444338407189","2.23417674052301","2.26248063040223","2.31000799277205","2.12200487778165","2.36593730538755","2.47996849317457","2.53664631662264","2.35650142725527","2.27877090593764","2.27225166195359","2.27770699074498","2.29197691889198","2.34960889182059","2.57205458171574","2.54083653635241","2.4980746146049","2.25573235309062","2.5048830581539","1.70760315263186","1.65849961385861","1.49194090070817","1.73050966126539","1.8420350240087","1.87677678170696","1.86934273457761","1.93459414848912","2.1081967027101","2.0380829626131","2.14149916725995","2.28197060465022","2.52074785877916","2.81807022853122","2.99176222307903","3.29985212134893","3.4084951324271","3.67499389372376","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.1473185424555","10.6538617543376","10.6855686013691","10.7180870841711","10.7384517893104","10.2640254636384","10.0370598476643","9.80267584864716","9.64052218639086","9.36703772828931","9.15640505273025","8.7875428568492","8.29697499210803","7.99814644164796","7.77813421424094","7.79881277737978","7.99227126874197","7.71167145203289","7.68788394116226","7.64858133228774","7.54752044360893","7.48423432691658","7.35504839675681","7.0934572191408","7.0597799165093","6.89113213900782","6.79184026920247","6.73177145543361","6.60171848205042","6.37609573368941","6.36667786393448","","","","","",
"Togo","TGO","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.26509189605713","","","","","","","","","","1.5333000421524","","","","","1.43990004062653","","","","","","","","","","","","","","","1.5111000538","","","","","","","","","","","","","","","0.9","","","","","","0.7","","","","","","","","","",
"Thailand","THA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.740034878253937","","","","","","","","","","1.13730001449585","","","","","1.11189997196198","","","","","1.53509998321533","","","","","","","","","","1.6325999498","1.6612999439","1.7066999674","","","1.9900000095","","","","2.2000000477","2.2","","2.2","","","2.1","","","","","2.1","","","","","","","","","","",
"Tajikistan","TJK","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.6448001861572","10.6449003219604","10.6555995941162","10.6742000579834","10.6297998428345","10.6618003845","10.9629001617","11.2423000336","10.6812000275","8.9413003922","8.1999998093","7.4699997902","7.2199997902","6.9099998474","6.8000001907","6.54","6.4","6.27","6.12","6.04","5.87","6.12","5.44","5.3","5.19","5.08","4.95","4.83","4.76","4.67","","","","","","",
"Turkmenistan","TKM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","10.4604997634888","","","","","10.6680002212524","11.122200012207","11.1049995422363","11.1293001174927","11.1934003829956","11.4849996567","11.5550003052","11.4153003693","11.678899765","11.470700264","10.2600002289","8.0100002289","7.1100001335","","","5.36","5.13","5.02","5.08","4.9","4.4","4.34","4.07","4.04","4.02","4.1","4.07","3.98","3.93","4.03","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.38569245809082","","","","","","","","","","3.40860979269447","","","","","","","","","","","","","","","","","","","","2.40807971821852","","","2.47890635088422","","","2.18399928092583","","","","2.37746208731789","","","1.74445565337171","","2.11231974776192","1.81279288814947","1.68857242981115","1.76424576388135","1.73973281355314","1.93542027858234","1.85741474776569","1.90375058774974","1.92883568251617","1.84884976033804","1.81926444284945","1.80450567195355","1.82959046304571","","","",
"Timor-Leste","TLS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.84397601817328","","","","","","","","","","1.90695292166014","","","","","","","","","","1.74731054736123","1.75200058385951","","","","","","","","","1.7499535727127","","","","","","","","","","1.64129821596983","1.61671698507108","1.64887699801271","1.64372368467469","1.67235616608483","1.67317199863997","1.7110961099556","1.6737951759459","1.61034063635057","1.51668567956764","1.61363176324201","1.23878005682743","1.17908425880501","1.16210103848925","1.50184782154513","1.54049361305493","1.48445984013995","1.42983363537295","","","",
"Tonga","TON","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.5","","","","","","","","","","2.59299993515015","","","","","","","","","","3.44679999351501","3.53940010070801","","","","","","","","","","","","","","","","","","","","3.2000000477","","","2.4","","","","2.4","","2.6","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.506308440118216","","","","","","","","","","0.585141625004685","","","","","0.626657087295665","","","","","0.729453377081621","0.731848958039213","","","","0.70908290144915","","0.702410169780223","","","","0.719413740221952","","","","","","","","","0.680770269320573","0.631377641338025","0.630986551375655","0.86481914168368","","0.431827844338061","0.605414052396614","0.482038663720836","0.433492547336615","0.460309646096457","0.527241765134407","0.620773096928507","0.542937312758765","0.504843141281592","0.536272761152407","0.598188005995446","0.52660072168226","0.588178451605002","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.39928903153603","","","","","","","","","","1.3586140938133","","","","","1.27867634059838","","","","","","","","","","","","","","","1.21257542231363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.58956098556519","","","","","","","","","","4.94339990615845","","","","","4.98519992828369","","","","","","","","","","","5.03730010986328","","","","4","","","3.2425999641","","3.8","5.1100001335","","","","3.3","3.4000000954","","3.3","","2.6","2.7","2.7","2.5","2.6","2.14","","2.72","2.7","2.99","3.01","3.03","3.02","","","",
"Tunisia","TUN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.4676616191864","","","","","","","","","","2.44429993629456","","","","","2.5","","","","","2.12579989433289","","","","","","","","","1.96570003032684","1.9167000055","2.0123000145","2.8573000431","","1.761500001","","2","1.7000000477","","","1.73","1.73","1.71","1.71","2.05","1.76","1.98","1.76","2","2.09","2.09","2.09","2.12","2.12","2.18","2.18","2.18","2.18","","","",
"Turkey","TUR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.70000004768372","","","","","1.79999995231628","","","","","2","","","","","2","","","","","2.20000004768372","","","","","2.09999990463257","2.09999990463257","2.09999990463257","2.09999990463257","2.09999990463257","2.4000000954","2.4000000954","2.4000000954","2.5","2.5","2.5","2.5","2.5","2.5","2.5999999046","2.1","2.16","2.49","2.48","2.47","2.5","2.52","2.54","2.58","2.62","2.74","2.62","2.66","2.65","2.68","2.68","2.75","2.81","2.85","","",
"Tuvalu","TUV","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.49044585227966","","","","","","","","","","","","","","","","1.43130004405975","","1.4371999502182","","1.39750003814697","","1.36580002307892","","1.30309998989105","","","","1.09039998054504","","1.024600029","","0.8902999759","","","","","","","","","","","","","","1.1","","","","0.7","","","","","","","","","","",
"Uganda","UGA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.4807984828949","","","","","","","","","","1.55869996547699","","","","","1.64849996566772","","","","","","1.51250004768372","","","","","","","1.3154000043869","","","0.9161999822","","","","","","","","","","","","","0.7","1","1.1","","","0.4","0.5","","","","","","","","","","",
"Ukraine","UKR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.143500328064","12.2532997131348","12.3577995300293","12.4448003768921","12.5909996032715","12.6949996948242","12.7875995635986","12.8506002426147","12.9303998947144","13.0064001083374","13.0130996704","12.9690999985","12.7290000916","12.470700264","12.3022003174","11.8900003433","10.8400001526","9.3699998856","9.0399999619","8.9499998093","8.82","8.79","8.89","8.81","8.73","8.68","8.73","8.72","8.75","9.4","9.38","9.05","8.91","8.8","7.46","","","","","","",
"Upper middle income","UMC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","1.79604203191276","","","","","2.05876124196945","","","","","2.42054712640206","","","","","3.48507838066052","","3.84762213764508","3.92809528016042","3.56513154604081","3.30557967214218","3.41640993562259","3.35410233114134","3.3673346599223","3.33969213877928","3.59780450983585","3.32955281024868","3.49861816268802","3.08921144517585","3.33714548121797","2.70705211934161","2.62540594307988","2.4307841536654","2.57019458681944","2.63953178307174","2.69795849028868","2.69629378836356","2.6546685647453","2.73259773548557","2.57386342441998","2.65625967105484","2.75660791606492","2.95286279307733","3.12659567959533","3.19259007700405","3.21451642582046","3.31924786776816","3.48802526271734","","","",
"Uruguay","URY","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.5118203163147","","","","","","","","","","5.91270017623901","","","","","5.00180006027222","","","","","","","","","","3.24580001831055","","","","","4.522600174","","","4.5","","","4.3899998665","","","","","","","1.8999999762","","2.4","2.9","2.9","","","1.2","2.98","2.5","2.49","2.42","2.43","2.48","2.43","","","",
"United States","USA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","9.19999980926514","","","","","8.80000019073486","","","","","7.90000009536743","7.5","7.40000009536743","7.19999980926514","7.09999990463257","6.80000019073486","6.59999990463257","6.40000009536743","6.19999980926514","6.09999990463257","6","5.90000009536743","5.90000009536743","5.80000019073486","5.69999980926514","5.5","5.40000009536743","5.19999980926514","5.09999990463257","5","4.9000000954","4.8000001907","4.5999999046","4.5","4.3000001907","4.0999999046","3.9000000954","3.7999999523","3.7000000477","3.5999999046","3.49","3.47","3.39","3.33","3.26","3.2","3.18","3.14","3.13","3.08","3.05","2.97","2.93","2.89","2.83","2.8","2.77","2.87","","","",
"Uzbekistan","UZB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","9.17630004882813","","","","","11.8341999053955","11.9556999206543","11.9456996917725","12.2161998748779","12.2850999832153","12.48279953","10.9472999573","10.7540998459","9.394200325","8.6632995605","8.3000001907","7.9299998283","6.4800000191","5.5500001907","5.3899998665","5.33","5.34","5.54","5.48","5.26","5.19","5.12","4.83","4.67","4.58","4.44","4.32","4.19","3.99","3.98","","","","","","",
"St. Vincent and the Grenadines","VCT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.82499980926514","","","","","","","","","","4.98859977722168","","","","","","","","","","","","","","","","","","","","4.6999998093","","","5.0152997971","","","1.8500000238","","","","","4.7","4.5","4.5","4.5","4.5","","3","","","2.6","2.52","2.41","2.41","2.4","4.33","4.32","","","","",
"Venezuela, RB","VEN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","0.342999994754791","0.331499993801117","0.342900007963181","","","","0.331900000572205","","0.370400011539459","0.358200013637543","0.37279999256134","2.69309997558594","2.70009994506836","2.59829998016357","2.49959993362427","","2.6779000759","2.6775999069","2.5729999542","2.5999999046","","","1.4700000286","","","","","0.8000000119","","0.9","","","","1.3","","1.1","","0.93","","","0.78","0.73","0.86","0.87","","","",
"British Virgin Islands","VGB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8000001907","","","","","","18.6800003052","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","3.49729990959167","3.69609999656677","","","","","","","","3.30170011520386","3.8329000473","","","","","","","1.6699999571","","","2.34","2.4000000954","1.4","","2.8","2.34","2.66","","2.9","3.1","2.91","","2.5","3.18","2.6","","","","","","",
"Vanuatu","VUT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.43076944351196","","","","","","","","","","10.7349004745483","","","","","","","","","","6.1793999671936","","","","","","","","","","","","","","","","","","","","","3.0999999046","","3.7","","4.1","","","1.7","","","","","","","","","","","","",
"World","WLD","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","3.07873513997979","","","","","2.39768170572319","","","","","3.59361827521854","","","","","4.12394906689924","","","","","3.64697597605836","3.42695435515811","","","","","","","","","2.90644931773977","2.77895526733937","2.67685842541388","2.90046935061237","","2.64168374541517","2.63268246388052","2.68418295929762","2.66269733844098","2.6171266806535","2.62977522137014","2.66123361051544","2.75579434784499","2.79181540623653","2.80851798631498","2.70450098401523","2.75709481685243","2.89180606354077","","","",
"Samoa","WSM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5","","","","","","","","","","4.55819988250732","","","","","","","","","","4.4967999458313","4.36399984359741","","","","","","","","","","","","","","","","","","","3.2999999523","","1.5","2.04","","1","","1","","","","","","","","","","","","","",
"Kosovo","XKX","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.454545468091965","","","","","","","","","","0.809700012207031","","","","","0.865499973297119","","","","","","","","","","","","","","","0.8361999989","","","","","","0.6899999976","","0.6000000238","","0.59","0.59","0.59","0.59","0.59","0.61","0.7","0.7","0.7","0.7","0.72","0.7","0.72","0.67","0.71","0.71","0.71","0.71","","","",
"South Africa","ZAF","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","","2.87","2.8","","2.41","2.39","","2.3","","","","","","","","","","",
"Zambia","ZMB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.80165553092957","","","","","","","","","","3.16109991073608","","","","","3.33680009841919","","","","","","3.48219990730286","","","","","","","","","","","","","","","","","","","","","","","2","","","","1.9","","2","","","","","","","","","","",
"Zimbabwe","ZWE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.87664604187012","","","","","","","","","","3.49539995193481","","","","","3.31369996070862","","","","","3.00270009040833","","","","","1.39359998703003","","1.94079995155334","","","0.5105000138","","","","","","","","","","","","","","","","3","","","","","1.7","","","","","","","","","",
